"Time","entity_id","DachPV","entity_id","Fassaden-PV","entity_id","Batterie-Entladung","entity_id","Batterie-Ladung","entity_id","Netzbezug","entity_id","Einspeisung","Verbrauch"
1735686000000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,strom_gesamtbezug,1.449999999999818,undefined,undefined,1.449999999999818
1735689600000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,strom_gesamtbezug,1.5499999999992724,undefined,undefined,1.5499999999992724
1735693200000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,strom_gesamtbezug,1.5000000000009095,undefined,undefined,1.5000000000009095
1735696800000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,strom_gesamtbezug,1.2999999999992724,undefined,undefined,1.2999999999992724
1735700400000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,strom_gesamtbezug,1.3000000000010914,undefined,undefined,1.3000000000010914
1735704000000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,strom_gesamtbezug,1.2499999999990905,undefined,undefined,1.2499999999990905
1735707600000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,strom_gesamtbezug,1.2000000000007276,undefined,undefined,1.2000000000007276
1735711200000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,strom_gesamtbezug,1.4499999999989086,undefined,undefined,1.4499999999989086
1735714800000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,strom_gesamtbezug,1.5000000000009095,undefined,undefined,1.5000000000009095
1735718400000,undefined,undefined,fassade_yieldtotal,0.1721450381678551,undefined,undefined,undefined,undefined,strom_gesamtbezug,1.3999999999987267,undefined,undefined,1.5721450381665818
1735722000000,total_pv_generation,1.1583333333346673,fassade_yieldtotal,0.3133718700448185,undefined,undefined,undefined,undefined,strom_gesamtbezug,0,undefined,undefined,1.4717052033794857
1735725600000,total_pv_generation,1.383333333335031,fassade_yieldtotal,0.19095637423009748,undefined,undefined,total_battery_charge,-0.40000000000009095,strom_gesamtbezug,0,undefined,undefined,1.1742897075650376
1735729200000,total_pv_generation,1.2666666666664241,fassade_yieldtotal,0.11992931495967696,undefined,undefined,total_battery_charge,-0.25,strom_gesamtbezug,0,undefined,undefined,1.136595981626101
1735732800000,total_pv_generation,1.2166666666671517,fassade_yieldtotal,0.08468831168852375,undefined,undefined,total_battery_charge,-0.10000000000013642,strom_gesamtbezug,0.8000000000010914,undefined,undefined,2.0013549783566305
1735736400000,total_pv_generation,1.0666666666656965,fassade_yieldtotal,0.06590909090897412,total_battery_discharge,0.6833333333331666,total_battery_charge,0,strom_gesamtbezug,0.3499999999994543,strom_gesamteinspeisung,0,2.1659090909072916
1735740000000,total_pv_generation,0.5333333333346673,fassade_yieldtotal,0.03650000000010323,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.050000000000182,strom_gesamteinspeisung,0,1.6198333333349524
1735743600000,total_pv_generation,0,fassade_yieldtotal,0.010499999999922238,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2,strom_gesamteinspeisung,0,2.0104999999999222
1735747200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.9000000000005457,strom_gesamteinspeisung,0,1.9000000000005457
1735750800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.4999999999990905,strom_gesamteinspeisung,0,1.4999999999990905
1735754400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.6500000000005457,strom_gesamteinspeisung,0,1.6500000000005457
1735758000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.699999999999818,strom_gesamteinspeisung,0,1.699999999999818
1735761600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.6000000000003638,strom_gesamteinspeisung,0,1.6000000000003638
1735765200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.3999999999996362,strom_gesamteinspeisung,0,1.3999999999996362
1735768800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.300000000000182,strom_gesamteinspeisung,0,1.300000000000182
1735772400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.199999999999818,strom_gesamteinspeisung,0,1.199999999999818
1735776000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.2000000000007276,strom_gesamteinspeisung,0,1.2000000000007276
1735779600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.1499999999996362,strom_gesamteinspeisung,0,1.1499999999996362
1735783200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.1499999999996362,strom_gesamteinspeisung,0,1.1499999999996362
1735786800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.1500000000005457,strom_gesamteinspeisung,0,1.1500000000005457
1735790400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.1499999999996362,strom_gesamteinspeisung,0,1.1499999999996362
1735794000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.449999999999818,strom_gesamteinspeisung,0,1.449999999999818
1735797600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5500000000020009,strom_gesamteinspeisung,0,1.5500000000020009
1735801200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.6499999999978172,strom_gesamteinspeisung,0,1.6499999999978172
1735804800000,total_pv_generation,0,fassade_yieldtotal,0.0020000000000095497,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.149999999999636,strom_gesamteinspeisung,0,2.1519999999996458
1735808400000,total_pv_generation,0,fassade_yieldtotal,0.005999999999971806,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.150000000001455,strom_gesamteinspeisung,0,2.156000000001427
1735812000000,total_pv_generation,0,fassade_yieldtotal,0.018000000000029104,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5999999999994543,strom_gesamteinspeisung,0,1.6179999999994834
1735815600000,total_pv_generation,0.4499999999989086,fassade_yieldtotal,0.03599999999994452,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.3499999999994543,strom_gesamteinspeisung,0,1.8359999999983074
1735819200000,total_pv_generation,0.5,fassade_yieldtotal,0.03723076923080271,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.1000000000003638,strom_gesamteinspeisung,0,1.6372307692311665
1735822800000,total_pv_generation,0.2999999999992724,fassade_yieldtotal,0.024769230769209116,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.8499999999994543,strom_gesamteinspeisung,0,1.1747692307679358
1735826400000,total_pv_generation,0.250000000001819,fassade_yieldtotal,0.017499999999984084,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.9500000000007276,strom_gesamteinspeisung,0,1.2175000000025307
1735830000000,total_pv_generation,0.1499999999978172,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.9000000000005457,strom_gesamteinspeisung,0,2.049999999998363
1735833600000,total_pv_generation,0,fassade_yieldtotal,0.0055000000000404725,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.099999999998545,strom_gesamteinspeisung,0,2.1054999999985853
1735837200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.0000000000009095,strom_gesamteinspeisung,0,2.0000000000009095
1735840800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.449999999999818,strom_gesamteinspeisung,0,2.449999999999818
1735844400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.1500000000005457,strom_gesamteinspeisung,0,2.1500000000005457
1735848000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.8999999999996362,strom_gesamteinspeisung,0,1.8999999999996362
1735851600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.8999999999996362,strom_gesamteinspeisung,0,1.8999999999996362
1735855200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.800000000000182,strom_gesamteinspeisung,0,1.800000000000182
1735858800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.8500000000012733,strom_gesamteinspeisung,0,1.8500000000012733
1735862400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.6499999999987267,strom_gesamteinspeisung,0,1.6499999999987267
1735866000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.2499999999990905,strom_gesamteinspeisung,0,1.2499999999990905
1735869600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.3000000000010914,strom_gesamteinspeisung,0,1.3000000000010914
1735873200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5,strom_gesamteinspeisung,0,1.5
1735876800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5,strom_gesamteinspeisung,0,1.5
1735880400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.2999999999992724,strom_gesamteinspeisung,0,1.2999999999992724
1735884000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.3500000000012733,strom_gesamteinspeisung,0,1.3500000000012733
1735887600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.699999999999818,strom_gesamteinspeisung,0,1.699999999999818
1735891200000,total_pv_generation,0,fassade_yieldtotal,0.0044999999999504325,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.0499999999992724,strom_gesamteinspeisung,0,2.054499999999223
1735894800000,total_pv_generation,0.1500000000014552,fassade_yieldtotal,0.028642857142926914,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.1500000000005457,strom_gesamteinspeisung,0,2.328642857144928
1735898400000,total_pv_generation,0.8666666666667879,fassade_yieldtotal,0.25820538566841833,total_battery_discharge,0,total_battery_charge,-0.533333333333303,strom_gesamtbezug,1.199999999999818,strom_gesamteinspeisung,-0.1999999999998181,1.5915387190019032
1735902000000,total_pv_generation,2.999999999998181,fassade_yieldtotal,0.4708032723403335,total_battery_discharge,0,total_battery_charge,-1.650000000000091,strom_gesamtbezug,0.1499999999996362,strom_gesamteinspeisung,-0.5,1.4708032723380597
1735905600000,total_pv_generation,5.083333333335759,fassade_yieldtotal,0.4611760109809211,total_battery_discharge,0,total_battery_charge,-2.276666666666415,strom_gesamtbezug,0,strom_gesamteinspeisung,-1.550000000000182,1.7178426776500828
1735909200000,total_pv_generation,2.4499999999989086,fassade_yieldtotal,0.2399993969443699,total_battery_discharge,0.6166666666667879,total_battery_charge,0,strom_gesamtbezug,0,strom_gesamteinspeisung,-1.25,2.0566660636100664
1735912800000,total_pv_generation,0.6166666666649689,fassade_yieldtotal,0.03567307692310351,total_battery_discharge,0.599999999999909,total_battery_charge,-0.7400000000002365,strom_gesamtbezug,0,strom_gesamteinspeisung,0,0.512339743587745
1735916400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,1.8166666666668334,total_battery_charge,0,strom_gesamtbezug,0,strom_gesamteinspeisung,0,1.8166666666668334
1735920000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,2.413333333333412,total_battery_charge,0,strom_gesamtbezug,0.25,strom_gesamteinspeisung,0,2.663333333333412
1735923600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.9500000000007276,strom_gesamteinspeisung,0,0.9500000000007276
1735927200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.699999999999818,strom_gesamteinspeisung,0,1.699999999999818
1735930800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.7500000000009095,strom_gesamteinspeisung,0,1.7500000000009095
1735934400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5499999999992724,strom_gesamteinspeisung,0,1.5499999999992724
1735938000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.8499999999994543,strom_gesamteinspeisung,0,1.8499999999994543
1735941600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.649999999999636,strom_gesamteinspeisung,0,2.649999999999636
1735945200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.449999999999818,strom_gesamteinspeisung,0,2.449999999999818
1735948800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5500000000010914,strom_gesamteinspeisung,0,1.5500000000010914
1735952400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.300000000000182,strom_gesamteinspeisung,0,1.300000000000182
1735956000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5999999999985448,strom_gesamteinspeisung,0,1.5999999999985448
1735959600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5500000000010914,strom_gesamteinspeisung,0,1.5500000000010914
1735963200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.2499999999990905,strom_gesamteinspeisung,0,1.2499999999990905
1735966800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5500000000010914,strom_gesamteinspeisung,0,1.5500000000010914
1735970400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.6000000000012733,strom_gesamteinspeisung,0,1.6000000000012733
1735974000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.4499999999979991,strom_gesamteinspeisung,0,1.4499999999979991
1735977600000,total_pv_generation,0,fassade_yieldtotal,0.014545454545441316,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.0500000000010914,strom_gesamteinspeisung,0,2.0645454545465327
1735981200000,total_pv_generation,0.5533333333332848,fassade_yieldtotal,0.026223776223616824,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.75,strom_gesamteinspeisung,0,2.3295571095569017
1735984800000,total_pv_generation,0.8300000000017462,fassade_yieldtotal,0.056133995037441764,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.5499999999992724,strom_gesamteinspeisung,-0.0999999999994543,1.336133995039006
1735988400000,total_pv_generation,1.2166666666653327,fassade_yieldtotal,0.07983870967746043,total_battery_discharge,0,total_battery_charge,-0.09999999999990905,strom_gesamtbezug,0.3500000000003638,strom_gesamteinspeisung,0,1.546505376343248
1735992000000,total_pv_generation,1.5333333333346673,fassade_yieldtotal,0.09715916341701814,total_battery_discharge,0,total_battery_charge,-0.20000000000004547,strom_gesamtbezug,0,strom_gesamteinspeisung,0,1.43049249675164
1735995600000,total_pv_generation,1.4666666666653327,fassade_yieldtotal,0.08831968031972792,total_battery_discharge,0,total_battery_charge,-0.25,strom_gesamtbezug,0,strom_gesamteinspeisung,0,1.3049863469850607
1735999200000,total_pv_generation,1.3733333333348128,fassade_yieldtotal,0.06489922077929577,total_battery_discharge,0.8449999999997999,total_battery_charge,-0.20000000000004547,strom_gesamtbezug,0,strom_gesamteinspeisung,0,2.083232554113863
1736002800000,total_pv_generation,0.5599999999994907,fassade_yieldtotal,0.0273799999999369,total_battery_discharge,0.5749999999998181,total_battery_charge,0,strom_gesamtbezug,1.5,strom_gesamteinspeisung,0,2.6623799999992457
1736006400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.0499999999992724,strom_gesamteinspeisung,0,2.0499999999992724
1736010000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.9500000000007276,strom_gesamteinspeisung,0,1.9500000000007276
1736013600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.4000000000005457,strom_gesamteinspeisung,0,2.4000000000005457
1736017200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.399999999999636,strom_gesamteinspeisung,0,2.399999999999636
1736020800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.9499999999989086,strom_gesamteinspeisung,0,1.9499999999989086
1736024400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.6500000000005457,strom_gesamteinspeisung,0,1.6500000000005457
1736028000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2,strom_gesamteinspeisung,0,2
1736031600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.0999999999994543,strom_gesamteinspeisung,0,2.0999999999994543
1736035200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.8999999999996362,strom_gesamteinspeisung,0,1.8999999999996362
1736038800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.7000000000007276,strom_gesamteinspeisung,0,1.7000000000007276
1736042400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5,strom_gesamteinspeisung,0,1.5
1736046000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5,strom_gesamteinspeisung,0,1.5
1736049600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.75,strom_gesamteinspeisung,0,1.75
1736053200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.800000000000182,strom_gesamteinspeisung,0,1.800000000000182
1736056800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.699999999999818,strom_gesamteinspeisung,0,1.699999999999818
1736060400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.8500000000003638,strom_gesamteinspeisung,0,1.8500000000003638
1736064000000,total_pv_generation,0,fassade_yieldtotal,0.004500000000064119,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.4500000000007276,strom_gesamteinspeisung,0,2.4545000000007917
1736067600000,total_pv_generation,0.1500000000014552,fassade_yieldtotal,0.011500000000012278,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,2.5999999999994543,strom_gesamteinspeisung,0,2.7615000000009218
1736071200000,total_pv_generation,0.249999999998181,fassade_yieldtotal,0.018999999999834927,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.6499999999996362,strom_gesamteinspeisung,0,1.9189999999976521
1736074800000,total_pv_generation,0.3000000000029104,fassade_yieldtotal,0.017000000000109594,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.3499999999994543,strom_gesamteinspeisung,0,1.6670000000024743
1736078400000,total_pv_generation,0.3499999999967258,fassade_yieldtotal,0.016500000000121418,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.2500000000009095,strom_gesamteinspeisung,0,1.6164999999977567
1736082000000,total_pv_generation,0.2999999999992724,fassade_yieldtotal,0.015499999999860847,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.9999999999990905,strom_gesamteinspeisung,0,1.3154999999982238
1736085600000,total_pv_generation,0.2000000000007276,fassade_yieldtotal,0.009999999999990905,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.9500000000007276,strom_gesamteinspeisung,0,1.160000000001446
1736089200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.6499999999996362,strom_gesamteinspeisung,0,1.6499999999996362
1736092800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.699999999999818,strom_gesamteinspeisung,0,1.699999999999818
1736096400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.8500000000003638,strom_gesamteinspeisung,0,0.8500000000003638
1736100000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.8999999999996362,strom_gesamteinspeisung,0,0.8999999999996362
1736103600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.050000000000182,strom_gesamteinspeisung,0,1.050000000000182
1736107200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.7500000000009095,strom_gesamteinspeisung,0,1.7500000000009095
1736110800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.6499999999996362,strom_gesamteinspeisung,0,1.6499999999996362
1736114400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.8999999999996362,strom_gesamteinspeisung,0,0.8999999999996362
1736118000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.8499999999994543,strom_gesamteinspeisung,0,0.8499999999994543
1736121600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.7500000000009095,strom_gesamteinspeisung,0,0.7500000000009095
1736125200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.6999999999998181,strom_gesamteinspeisung,0,0.6999999999998181
1736128800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.8000000000001819,strom_gesamteinspeisung,0,0.8000000000001819
1736132400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.8499999999994543,strom_gesamteinspeisung,0,0.8499999999994543
1736136000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.8000000000001819,strom_gesamteinspeisung,0,0.8000000000001819
1736139600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.75,strom_gesamteinspeisung,0,0.75
1736143200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.9000000000005457,strom_gesamteinspeisung,0,0.9000000000005457
1736146800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.3499999999994543,strom_gesamteinspeisung,0,1.3499999999994543
1736150400000,total_pv_generation,0.250000000001819,fassade_yieldtotal,0.018899999999973716,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.5499999999992724,strom_gesamteinspeisung,0,1.818900000001065
1736154000000,total_pv_generation,0.5166666666646051,fassade_yieldtotal,0.05355384615387493,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.3999999999996362,strom_gesamteinspeisung,0,1.9702205128181163
1736157600000,total_pv_generation,0.48333333333539485,fassade_yieldtotal,0.05087948717954305,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.8500000000012733,strom_gesamteinspeisung,0,1.3842128205162112
1736161200000,total_pv_generation,1.116666666664969,fassade_yieldtotal,0.10917375886521086,total_battery_discharge,0,total_battery_charge,-0.8699999999998909,strom_gesamtbezug,0.25,strom_gesamteinspeisung,-0.1500000000005457,0.45584042552974324
1736164800000,total_pv_generation,2.5499999999992724,fassade_yieldtotal,0.16964475965318115,total_battery_discharge,0,total_battery_charge,-1.7633333333335486,strom_gesamtbezug,0,strom_gesamteinspeisung,-0.1999999999998181,0.7563114263190869
1736168400000,total_pv_generation,1.75,fassade_yieldtotal,0.11033252314831543,total_battery_discharge,0,total_battery_charge,-1.2366666666664514,strom_gesamtbezug,0.0999999999994543,strom_gesamteinspeisung,-0.1499999999996362,0.5736658564816821
1736172000000,total_pv_generation,2.233333333333576,fassade_yieldtotal,0.06580133928559917,total_battery_discharge,0.20000000000027285,total_battery_charge,-1.3600000000001273,strom_gesamtbezug,0,strom_gesamteinspeisung,-0.25,0.8891346726193206
1736175600000,total_pv_generation,0.9500000000007276,fassade_yieldtotal,0.030214285714293965,total_battery_discharge,1.166666666666515,total_battery_charge,0,strom_gesamtbezug,0,strom_gesamteinspeisung,0,2.1468809523815366
1736179200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,1.9666666666669244,total_battery_charge,0,strom_gesamtbezug,0,strom_gesamteinspeisung,0,1.9666666666669244
1736182800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,1.2000000000000455,total_battery_charge,0,strom_gesamtbezug,0.1999999999998181,strom_gesamteinspeisung,-0.25,1.1499999999998636
1736186400000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,0.8000000000010914,strom_gesamteinspeisung,0,0.8000000000010914
1736190000000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.2499999999990905,strom_gesamteinspeisung,0,1.2499999999990905
1736193600000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.2000000000007276,strom_gesamteinspeisung,0,1.2000000000007276
1736197200000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.1499999999996362,strom_gesamteinspeisung,0,1.1499999999996362
1736200800000,total_pv_generation,0,fassade_yieldtotal,0,total_battery_discharge,0,total_battery_charge,0,strom_gesamtbezug,1.0999999999994543,strom_gesamteinspeisung,0,1.0999999999994543
